date,Appliances,lights,T_out,Press_mm_hg,RH_out,Windspeed,Tdewpoint,Visibility
4/30/2016 0:50,60,0,6.666666667,756.5666667,95.83333333,2,6.05,24.66666667
4/30/2016 1:00,50,0,6.6,756.6,96,2,6,25
4/30/2016 1:10,50,0,6.566666667,756.65,95.83333333,2,5.95,27.5
4/30/2016 1:20,40,0,6.533333333,756.7,95.66666667,2,5.9,30
4/30/2016 1:30,50,0,6.5,756.75,95.5,2,5.85,32.5
4/30/2016 1:40,40,0,6.466666667,756.8,95.33333333,2,5.8,35
4/30/2016 1:50,30,0,6.433333333,756.85,95.16666667,2,5.75,37.5
4/30/2016 2:00,40,0,6.4,756.9,95,2,5.7,40
4/30/2016 2:10,30,0,6.283333333,756.9,95.16666667,2,5.6,37.16666667
4/30/2016 2:20,40,0,6.166666667,756.9,95.33333333,2,5.5,34.33333333
4/30/2016 2:30,60,0,6.05,756.9,95.5,2,5.4,31.5
4/30/2016 2:40,50,0,5.933333333,756.9,95.66666667,2,5.3,28.66666667
4/30/2016 2:50,50,0,5.816666667,756.9,95.83333333,2,5.2,25.83333333
4/30/2016 3:00,40,0,5.7,756.9,96,2,5.1,23
4/30/2016 3:10,50,0,5.6,756.9166667,96.16666667,2,5.016666667,24
4/30/2016 3:20,40,0,5.5,756.9333333,96.33333333,2,4.933333333,25
4/30/2016 3:30,60,0,5.4,756.95,96.5,2,4.85,26
4/30/2016 3:40,60,0,5.3,756.9666667,96.66666667,2,4.766666667,27
4/30/2016 3:50,60,0,5.2,756.9833333,96.83333333,2,4.683333333,28
4/30/2016 4:00,60,0,5.1,757,97,2,4.6,29
4/30/2016 4:10,60,0,5.083333333,757.0333333,96.66666667,1.833333333,4.55,30.83333333
4/30/2016 4:20,40,0,5.066666667,757.0666667,96.33333333,1.666666667,4.5,32.66666667
4/30/2016 4:30,50,0,5.05,757.1,96,1.5,4.45,34.5
4/30/2016 4:40,50,0,5.033333333,757.1333333,95.66666667,1.333333333,4.4,36.33333333
4/30/2016 4:50,50,0,5.016666667,757.1666667,95.33333333,1.166666667,4.35,38.16666667
4/30/2016 5:00,60,0,5,757.2,95,1,4.3,40
4/30/2016 5:10,50,0,4.966666667,757.2166667,95.16666667,1,4.283333333,40
4/30/2016 5:20,60,0,4.933333333,757.2333333,95.33333333,1,4.266666667,40
4/30/2016 5:30,50,0,4.9,757.25,95.5,1,4.25,40
4/30/2016 5:40,60,0,4.866666667,757.2666667,95.66666667,1,4.233333333,40
4/30/2016 5:50,50,0,4.833333333,757.2833333,95.83333333,1,4.216666667,40
4/30/2016 6:00,50,0,4.8,757.3,96,1,4.2,40
4/30/2016 6:10,40,0,4.8,757.35,96.16666667,1,4.216666667,40
4/30/2016 6:20,20,0,4.8,757.4,96.33333333,1,4.233333333,40
4/30/2016 6:30,30,0,4.8,757.45,96.5,1,4.25,40
4/30/2016 6:40,40,0,4.8,757.5,96.66666667,1,4.266666667,40
4/30/2016 6:50,60,0,4.8,757.55,96.83333333,1,4.283333333,40
4/30/2016 7:00,50,0,4.8,757.6,97,1,4.3,40
4/30/2016 7:10,50,0,4.9,757.6833333,96.66666667,1,4.35,40
4/30/2016 7:20,60,0,5,757.7666667,96.33333333,1,4.4,40
4/30/2016 7:30,80,0,5.1,757.85,96,1,4.45,40
4/30/2016 7:40,80,0,5.2,757.9333333,95.66666667,1,4.5,40
4/30/2016 7:50,50,0,5.3,758.0166667,95.33333333,1,4.55,40
4/30/2016 8:00,70,0,5.4,758.1,95,1,4.6,40
4/30/2016 8:10,300,0,5.533333333,758.1666667,93.83333333,1,4.566666667,40
4/30/2016 8:20,370,0,5.666666667,758.2333333,92.66666667,1,4.533333333,40
4/30/2016 8:30,590,0,5.8,758.3,91.5,1,4.5,40
4/30/2016 8:40,320,0,5.933333333,758.3666667,90.33333333,1,4.466666667,40
4/30/2016 8:50,310,10,6.066666667,758.4333333,89.16666667,1,4.433333333,40
4/30/2016 9:00,260,0,6.2,758.5,88,1,4.4,40
4/30/2016 9:10,190,0,6.35,758.55,87.16666667,1,4.383333333,40
4/30/2016 9:20,150,0,6.5,758.6,86.33333333,1,4.366666667,40
4/30/2016 9:30,130,0,6.65,758.65,85.5,1,4.35,40
4/30/2016 9:40,290,0,6.8,758.7,84.66666667,1,4.333333333,40
4/30/2016 9:50,490,0,6.95,758.75,83.83333333,1,4.316666667,40
4/30/2016 10:00,840,0,7.1,758.8,83,1,4.3,40
4/30/2016 10:10,700,0,7.25,758.85,82.16666667,1,4.316666667,40
4/30/2016 10:20,430,10,7.4,758.9,81.33333333,1,4.333333333,40
4/30/2016 10:30,300,0,7.55,758.95,80.5,1,4.35,40
4/30/2016 10:40,310,0,7.7,759,79.66666667,1,4.366666667,40
4/30/2016 10:50,290,0,7.85,759.05,78.83333333,1,4.383333333,40
4/30/2016 11:00,300,0,8,759.1,78,1,4.4,40
4/30/2016 11:10,240,0,8.116666667,759.1166667,77.33333333,1,4.383333333,37.83333333
4/30/2016 11:20,160,0,8.233333333,759.1333333,76.66666667,1,4.366666667,35.66666667
4/30/2016 11:30,90,0,8.35,759.15,76,1,4.35,33.5
4/30/2016 11:40,70,10,8.466666667,759.1666667,75.33333333,1,4.333333333,31.33333333
4/30/2016 11:50,80,0,8.583333333,759.1833333,74.66666667,1,4.316666667,29.16666667
4/30/2016 12:00,80,0,8.7,759.2,74,1,4.3,27
4/30/2016 12:10,80,0,8.833333333,759.2333333,73,1,4.216666667,29.16666667
4/30/2016 12:20,570,0,8.966666667,759.2666667,72,1,4.133333333,31.33333333
4/30/2016 12:30,610,0,9.1,759.3,71,1,4.05,33.5
4/30/2016 12:40,330,0,9.233333333,759.3333333,70,1,3.966666667,35.66666667
4/30/2016 12:50,350,0,9.366666667,759.3666667,69,1,3.883333333,37.83333333
4/30/2016 13:00,260,0,9.5,759.4,68,1,3.8,40
4/30/2016 13:10,270,10,9.666666667,759.4,67.16666667,1.333333333,3.783333333,37
4/30/2016 13:20,210,0,9.833333333,759.4,66.33333333,1.666666667,3.766666667,34
4/30/2016 13:30,100,0,10,759.4,65.5,2,3.75,31
4/30/2016 13:40,100,0,10.16666667,759.4,64.66666667,2.333333333,3.733333333,28
4/30/2016 13:50,90,0,10.33333333,759.4,63.83333333,2.666666667,3.716666667,25
4/30/2016 14:00,100,0,10.5,759.4,63,3,3.7,22
4/30/2016 14:10,110,0,10.5,759.4333333,62.33333333,3.333333333,3.55,25
4/30/2016 14:20,100,0,10.5,759.4666667,61.66666667,3.666666667,3.4,28
4/30/2016 14:30,80,0,10.5,759.5,61,4,3.25,31
4/30/2016 14:40,90,10,10.5,759.5333333,60.33333333,4.333333333,3.1,34
4/30/2016 14:50,90,0,10.5,759.5666667,59.66666667,4.666666667,2.95,37
4/30/2016 15:00,80,0,10.5,759.6,59,5,2.8,40
4/30/2016 15:10,90,0,10.53333333,759.65,59.5,5.166666667,2.933333333,40
4/30/2016 15:20,90,0,10.56666667,759.7,60,5.333333333,3.066666667,40
4/30/2016 15:30,250,0,10.6,759.75,60.5,5.5,3.2,40
4/30/2016 15:40,390,0,10.63333333,759.8,61,5.666666667,3.333333333,40
4/30/2016 15:50,190,10,10.66666667,759.85,61.5,5.833333333,3.466666667,40
4/30/2016 16:00,100,0,10.7,759.9,62,6,3.6,40
4/30/2016 16:10,280,0,10.66666667,759.9166667,62.33333333,6,3.666666667,40
4/30/2016 16:20,560,0,10.63333333,759.9333333,62.66666667,6,3.733333333,40
4/30/2016 16:30,600,0,10.6,759.95,63,6,3.8,40
4/30/2016 16:40,290,10,10.56666667,759.9666667,63.33333333,6,3.866666667,40
4/30/2016 16:50,90,0,10.53333333,759.9833333,63.66666667,6,3.933333333,40
4/30/2016 17:00,370,0,10.5,760,64,6,4,40
4/30/2016 17:10,670,0,10.36666667,760.1,64.5,6,3.95,40
4/30/2016 17:20,230,0,10.23333333,760.2,65,6,3.9,40
4/30/2016 17:30,160,0,10.1,760.3,65.5,6,3.85,40
4/30/2016 17:40,90,0,9.966666667,760.4,66,6,3.8,40
4/30/2016 17:50,70,0,9.833333333,760.5,66.5,6,3.75,40
4/30/2016 18:00,70,10,9.7,760.6,67,6,3.7,40
4/30/2016 18:10,70,0,9.683333333,760.6666667,67,6,3.7,40
4/30/2016 18:20,70,0,9.666666667,760.7333333,67,6,3.7,40
4/30/2016 18:30,70,0,9.65,760.8,67,6,3.7,40
4/30/2016 18:40,70,0,9.633333333,760.8666667,67,6,3.7,40
4/30/2016 18:50,70,0,9.616666667,760.9333333,67,6,3.7,40
4/30/2016 19:00,70,0,9.6,761,67,6,3.7,40
4/30/2016 19:10,80,0,9.55,761.0833333,67,6,3.666666667,40
4/30/2016 19:20,60,0,9.5,761.1666667,67,6,3.633333333,40
4/30/2016 19:30,50,10,9.45,761.25,67,6,3.6,40
4/30/2016 19:40,60,0,9.4,761.3333333,67,6,3.566666667,40
4/30/2016 19:50,40,0,9.35,761.4166667,67,6,3.533333333,40
4/30/2016 20:00,70,0,9.3,761.5,67,6,3.5,40
4/30/2016 20:10,70,0,9.05,761.6,67.33333333,5.833333333,3.316666667,40
4/30/2016 20:20,60,0,8.8,761.7,67.66666667,5.666666667,3.133333333,40
4/30/2016 20:30,80,0,8.55,761.8,68,5.5,2.95,40
4/30/2016 20:40,70,0,8.3,761.9,68.33333333,5.333333333,2.766666667,40
4/30/2016 20:50,80,0,8.05,762,68.66666667,5.166666667,2.583333333,40
4/30/2016 21:00,70,0,7.8,762.1,69,5,2.4,40
4/30/2016 21:10,70,0,7.6,762.1833333,70,4.833333333,2.416666667,40
4/30/2016 21:20,70,0,7.4,762.2666667,71,4.666666667,2.433333333,40
4/30/2016 21:30,70,0,7.2,762.35,72,4.5,2.45,40
4/30/2016 21:40,70,0,7,762.4333333,73,4.333333333,2.466666667,40
4/30/2016 21:50,70,0,6.8,762.5166667,74,4.166666667,2.483333333,40
4/30/2016 22:00,60,0,6.6,762.6,75,4,2.5,40
4/30/2016 22:10,70,0,6.4,762.7166667,76.16666667,3.833333333,2.5,40
4/30/2016 22:20,80,0,6.2,762.8333333,77.33333333,3.666666667,2.5,40
4/30/2016 22:30,110,10,6,762.95,78.5,3.5,2.5,40
4/30/2016 22:40,70,0,5.8,763.0666667,79.66666667,3.333333333,2.5,40
4/30/2016 22:50,50,0,5.6,763.1833333,80.83333333,3.166666667,2.5,40
4/30/2016 23:00,50,0,5.4,763.3,82,3,2.5,40
4/30/2016 23:10,40,0,5.216666667,763.3666667,82.66666667,2.833333333,2.45,40
4/30/2016 23:20,20,0,5.033333333,763.4333333,83.33333333,2.666666667,2.4,40
4/30/2016 23:30,40,0,4.85,763.5,84,2.5,2.35,40
4/30/2016 23:40,30,0,4.666666667,763.5666667,84.66666667,2.333333333,2.3,40
4/30/2016 23:50,70,0,4.483333333,763.6333333,85.33333333,2.166666667,2.25,40
5/1/2016 0:00,50,0,4.3,763.7,86,2,2.2,40
5/1/2016 0:10,60,0,4.283333333,763.7166667,86.33333333,2.166666667,2.216666667,38.16666667
5/1/2016 0:20,50,0,4.266666667,763.7333333,86.66666667,2.333333333,2.233333333,36.33333333
5/1/2016 0:30,50,0,4.25,763.75,87,2.5,2.25,34.5
5/1/2016 0:40,60,0,4.233333333,763.7666667,87.33333333,2.666666667,2.266666667,32.66666667
5/1/2016 0:50,40,0,4.216666667,763.7833333,87.66666667,2.833333333,2.283333333,30.83333333
5/1/2016 1:00,60,0,4.2,763.8,88,3,2.3,29
5/1/2016 1:10,50,0,4.116666667,763.85,88.33333333,3,2.283333333,28.5
5/1/2016 1:20,60,0,4.033333333,763.9,88.66666667,3,2.266666667,28
5/1/2016 1:30,50,0,3.95,763.95,89,3,2.25,27.5
5/1/2016 1:40,60,0,3.866666667,764,89.33333333,3,2.233333333,27
5/1/2016 1:50,50,0,3.783333333,764.05,89.66666667,3,2.216666667,26.5
5/1/2016 2:00,40,0,3.7,764.1,90,3,2.2,26
5/1/2016 2:10,50,0,3.666666667,764.0833333,90.33333333,3,2.216666667,25.66666667
5/1/2016 2:20,40,0,3.633333333,764.0666667,90.66666667,3,2.233333333,25.33333333
5/1/2016 2:30,50,0,3.6,764.05,91,3,2.25,25
5/1/2016 2:40,50,0,3.566666667,764.0333333,91.33333333,3,2.266666667,24.66666667
5/1/2016 2:50,60,0,3.533333333,764.0166667,91.66666667,3,2.283333333,24.33333333
5/1/2016 3:00,50,0,3.5,764,92,3,2.3,24
5/1/2016 3:10,60,0,3.416666667,764.05,92.16666667,2.833333333,2.25,23.5
5/1/2016 3:20,40,0,3.333333333,764.1,92.33333333,2.666666667,2.2,23
5/1/2016 3:30,20,0,3.25,764.15,92.5,2.5,2.15,22.5
5/1/2016 3:40,40,0,3.166666667,764.2,92.66666667,2.333333333,2.1,22
5/1/2016 3:50,40,0,3.083333333,764.25,92.83333333,2.166666667,2.05,21.5
5/1/2016 4:00,50,0,3,764.3,93,2,2,21
5/1/2016 4:10,50,0,2.866666667,764.3333333,93.5,2,1.933333333,28
5/1/2016 4:20,60,0,2.733333333,764.3666667,94,2,1.866666667,35
5/1/2016 4:30,50,0,2.6,764.4,94.5,2,1.8,42
5/1/2016 4:40,60,0,2.466666667,764.4333333,95,2,1.733333333,49
5/1/2016 4:50,50,0,2.333333333,764.4666667,95.5,2,1.666666667,56
5/1/2016 5:00,50,0,2.2,764.5,96,2,1.6,63
5/1/2016 5:10,50,0,2.166666667,764.55,95.83333333,2,1.533333333,63
5/1/2016 5:20,50,0,2.133333333,764.6,95.66666667,2,1.466666667,63
5/1/2016 5:30,50,0,2.1,764.65,95.5,2,1.4,63
5/1/2016 5:40,60,0,2.066666667,764.7,95.33333333,2,1.333333333,63
5/1/2016 5:50,50,0,2.033333333,764.75,95.16666667,2,1.266666667,63
5/1/2016 6:00,60,0,2,764.8,95,2,1.2,63
5/1/2016 6:10,60,0,2.033333333,764.8833333,95.33333333,2,1.283333333,62.66666667
5/1/2016 6:20,50,0,2.066666667,764.9666667,95.66666667,2,1.366666667,62.33333333
5/1/2016 6:30,50,0,2.1,765.05,96,2,1.45,62
5/1/2016 6:40,50,0,2.133333333,765.1333333,96.33333333,2,1.533333333,61.66666667
5/1/2016 6:50,50,0,2.166666667,765.2166667,96.66666667,2,1.616666667,61.33333333
5/1/2016 7:00,50,0,2.2,765.3,97,2,1.7,61
5/1/2016 7:10,60,0,2.55,765.35,96.5,2,1.983333333,61.33333333
5/1/2016 7:20,60,0,2.9,765.4,96,2,2.266666667,61.66666667
5/1/2016 7:30,80,0,3.25,765.45,95.5,2,2.55,62
5/1/2016 7:40,50,0,3.6,765.5,95,2,2.833333333,62.33333333
5/1/2016 7:50,50,0,3.95,765.55,94.5,2,3.116666667,62.66666667
5/1/2016 8:00,60,0,4.3,765.6,94,2,3.4,63
5/1/2016 8:10,60,10,4.7,765.65,92.5,2.333333333,3.566666667,57.33333333
5/1/2016 8:20,60,0,5.1,765.7,91,2.666666667,3.733333333,51.66666667
5/1/2016 8:30,60,0,5.5,765.75,89.5,3,3.9,46
5/1/2016 8:40,70,0,5.9,765.8,88,3.333333333,4.066666667,40.33333333
5/1/2016 8:50,200,0,6.3,765.85,86.5,3.666666667,4.233333333,34.66666667
5/1/2016 9:00,160,0,6.7,765.9,85,4,4.4,29
5/1/2016 9:10,50,0,6.883333333,765.9166667,82.83333333,4.333333333,4.183333333,29
5/1/2016 9:20,160,0,7.066666667,765.9333333,80.66666667,4.666666667,3.966666667,29
5/1/2016 9:30,60,0,7.25,765.95,78.5,5,3.75,29
5/1/2016 9:40,60,0,7.433333333,765.9666667,76.33333333,5.333333333,3.533333333,29
5/1/2016 9:50,50,0,7.616666667,765.9833333,74.16666667,5.666666667,3.316666667,29
5/1/2016 10:00,40,0,7.8,766,72,6,3.1,29
5/1/2016 10:10,60,0,8.016666667,766,70.83333333,5.833333333,3.066666667,30.83333333
5/1/2016 10:20,60,0,8.233333333,766,69.66666667,5.666666667,3.033333333,32.66666667
5/1/2016 10:30,60,0,8.45,766,68.5,5.5,3,34.5
5/1/2016 10:40,70,0,8.666666667,766,67.33333333,5.333333333,2.966666667,36.33333333
5/1/2016 10:50,90,0,8.883333333,766,66.16666667,5.166666667,2.933333333,38.16666667
5/1/2016 11:00,80,0,9.1,766,65,5,2.9,40
5/1/2016 11:10,80,0,9.266666667,766,66.16666667,5,3.283333333,40
5/1/2016 11:20,90,0,9.433333333,766,67.33333333,5,3.666666667,40
5/1/2016 11:30,100,0,9.6,766,68.5,5,4.05,40
5/1/2016 11:40,100,0,9.766666667,766,69.66666667,5,4.433333333,40
5/1/2016 11:50,100,0,9.933333333,766,70.83333333,5,4.816666667,40
5/1/2016 12:00,90,0,10.1,766,72,5,5.2,40
5/1/2016 12:10,100,0,10.26666667,765.9666667,69.16666667,5.166666667,4.716666667,40
5/1/2016 12:20,90,0,10.43333333,765.9333333,66.33333333,5.333333333,4.233333333,40
5/1/2016 12:30,100,0,10.6,765.9,63.5,5.5,3.75,40
5/1/2016 12:40,90,0,10.76666667,765.8666667,60.66666667,5.666666667,3.266666667,40
5/1/2016 12:50,110,0,10.93333333,765.8333333,57.83333333,5.833333333,2.783333333,40
5/1/2016 13:00,90,0,11.1,765.8,55,6,2.3,40
5/1/2016 13:10,100,0,11.2,765.75,54.66666667,5.833333333,2.3,40
5/1/2016 13:20,90,0,11.3,765.7,54.33333333,5.666666667,2.3,40
5/1/2016 13:30,70,0,11.4,765.65,54,5.5,2.3,40
5/1/2016 13:40,60,0,11.5,765.6,53.66666667,5.333333333,2.3,40
5/1/2016 13:50,60,0,11.6,765.55,53.33333333,5.166666667,2.3,40
5/1/2016 14:00,80,0,11.7,765.5,53,5,2.3,40
5/1/2016 14:10,80,0,11.81666667,765.4666667,51.33333333,4.833333333,1.916666667,40
5/1/2016 14:20,120,0,11.93333333,765.4333333,49.66666667,4.666666667,1.533333333,40
5/1/2016 14:30,120,0,12.05,765.4,48,4.5,1.15,40
5/1/2016 14:40,110,0,12.16666667,765.3666667,46.33333333,4.333333333,0.766666667,40
5/1/2016 14:50,140,0,12.28333333,765.3333333,44.66666667,4.166666667,0.383333333,40
5/1/2016 15:00,110,0,12.4,765.3,43,4,0,40
5/1/2016 15:10,110,0,12.51666667,765.3,43.16666667,4.166666667,0.15,40
5/1/2016 15:20,110,0,12.63333333,765.3,43.33333333,4.333333333,0.3,40
5/1/2016 15:30,120,0,12.75,765.3,43.5,4.5,0.45,40
5/1/2016 15:40,100,0,12.86666667,765.3,43.66666667,4.666666667,0.6,40
5/1/2016 15:50,80,0,12.98333333,765.3,43.83333333,4.833333333,0.75,40
5/1/2016 16:00,100,0,13.1,765.3,44,5,0.9,40
5/1/2016 16:10,270,0,13.21666667,765.3166667,43.33333333,4.833333333,0.816666667,40
5/1/2016 16:20,250,0,13.33333333,765.3333333,42.66666667,4.666666667,0.733333333,40
5/1/2016 16:30,110,0,13.45,765.35,42,4.5,0.65,40
5/1/2016 16:40,130,0,13.56666667,765.3666667,41.33333333,4.333333333,0.566666667,40
5/1/2016 16:50,430,0,13.68333333,765.3833333,40.66666667,4.166666667,0.483333333,40
5/1/2016 17:00,300,0,13.8,765.4,40,4,0.4,40
5/1/2016 17:10,270,0,13.78333333,765.4166667,39.66666667,4,0.283333333,40
5/1/2016 17:20,240,0,13.76666667,765.4333333,39.33333333,4,0.166666667,40
5/1/2016 17:30,220,0,13.75,765.45,39,4,0.05,40
5/1/2016 17:40,360,0,13.73333333,765.4666667,38.66666667,4,-0.066666667,40
5/1/2016 17:50,430,0,13.71666667,765.4833333,38.33333333,4,-0.183333333,40
5/1/2016 18:00,450,0,13.7,765.5,38,4,-0.3,40
5/1/2016 18:10,440,0,13.63333333,765.5,38.33333333,4,-0.25,40
5/1/2016 18:20,410,0,13.56666667,765.5,38.66666667,4,-0.2,40
5/1/2016 18:30,100,0,13.5,765.5,39,4,-0.15,40
5/1/2016 18:40,120,0,13.43333333,765.5,39.33333333,4,-0.1,40
5/1/2016 18:50,110,0,13.36666667,765.5,39.66666667,4,-0.05,40
5/1/2016 19:00,120,0,13.3,765.5,40,4,0,40
5/1/2016 19:10,120,10,13.16666667,765.5166667,40.83333333,3.833333333,0.15,40
5/1/2016 19:20,100,0,13.03333333,765.5333333,41.66666667,3.666666667,0.3,40
5/1/2016 19:30,170,0,12.9,765.55,42.5,3.5,0.45,40
5/1/2016 19:40,100,0,12.76666667,765.5666667,43.33333333,3.333333333,0.6,40
5/1/2016 19:50,90,0,12.63333333,765.5833333,44.16666667,3.166666667,0.75,40
5/1/2016 20:00,90,0,12.5,765.6,45,3,0.9,40
5/1/2016 20:10,90,0,12.1,765.65,46.83333333,3,1.016666667,40
5/1/2016 20:20,120,0,11.7,765.7,48.66666667,3,1.133333333,40
5/1/2016 20:30,120,0,11.3,765.75,50.5,3,1.25,40
5/1/2016 20:40,110,0,10.9,765.8,52.33333333,3,1.366666667,40
5/1/2016 20:50,110,0,10.5,765.85,54.16666667,3,1.483333333,40
5/1/2016 21:00,100,0,10.1,765.9,56,3,1.6,40
5/1/2016 21:10,100,10,9.816666667,765.9166667,57,2.833333333,1.566666667,40
5/1/2016 21:20,70,0,9.533333333,765.9333333,58,2.666666667,1.533333333,40
5/1/2016 21:30,80,0,9.25,765.95,59,2.5,1.5,40
5/1/2016 21:40,80,0,8.966666667,765.9666667,60,2.333333333,1.466666667,40
5/1/2016 21:50,80,0,8.683333333,765.9833333,61,2.166666667,1.433333333,40
5/1/2016 22:00,80,0,8.4,766,62,2,1.4,40
5/1/2016 22:10,90,0,8.183333333,766,63,2,1.433333333,40
5/1/2016 22:20,80,0,7.966666667,766,64,2,1.466666667,40
5/1/2016 22:30,70,0,7.75,766,65,2,1.5,40
5/1/2016 22:40,60,0,7.533333333,766,66,2,1.533333333,40
5/1/2016 22:50,40,0,7.316666667,766,67,2,1.566666667,40
5/1/2016 23:00,40,0,7.1,766,68,2,1.6,40
5/1/2016 23:10,30,0,6.966666667,766,68.16666667,1.833333333,1.483333333,40
5/1/2016 23:20,50,0,6.833333333,766,68.33333333,1.666666667,1.366666667,40
5/1/2016 23:30,60,0,6.7,766,68.5,1.5,1.25,40
5/1/2016 23:40,60,0,6.566666667,766,68.66666667,1.333333333,1.133333333,40
5/1/2016 23:50,50,0,6.433333333,766,68.83333333,1.166666667,1.016666667,40
5/2/2016 0:00,50,0,6.3,766,69,1,0.9,40
5/2/2016 0:10,50,0,6.166666667,766,69.66666667,1,0.916666667,40
5/2/2016 0:20,60,0,6.033333333,766,70.33333333,1,0.933333333,40
5/2/2016 0:30,50,0,5.9,766,71,1,0.95,40
5/2/2016 0:40,60,0,5.766666667,766,71.66666667,1,0.966666667,40
5/2/2016 0:50,60,0,5.633333333,766,72.33333333,1,0.983333333,40
5/2/2016 1:00,60,0,5.5,766,73,1,1,40
5/2/2016 1:10,50,0,5.2,765.9333333,75.33333333,1,1.116666667,40
5/2/2016 1:20,50,0,4.9,765.8666667,77.66666667,1,1.233333333,40
5/2/2016 1:30,50,0,4.6,765.8,80,1,1.35,40
5/2/2016 1:40,50,0,4.3,765.7333333,82.33333333,1,1.466666667,40
5/2/2016 1:50,50,0,4,765.6666667,84.66666667,1,1.583333333,40
5/2/2016 2:00,20,0,3.7,765.6,87,1,1.7,40
5/2/2016 2:10,40,0,3.65,765.5833333,87,1,1.65,40
5/2/2016 2:20,30,0,3.6,765.5666667,87,1,1.6,40
5/2/2016 2:30,50,0,3.55,765.55,87,1,1.55,40
5/2/2016 2:40,60,0,3.5,765.5333333,87,1,1.5,40
5/2/2016 2:50,40,0,3.45,765.5166667,87,1,1.45,40
5/2/2016 3:00,50,0,3.4,765.5,87,1,1.4,40
5/2/2016 3:10,50,0,3.166666667,765.4833333,88,1,1.316666667,40
5/2/2016 3:20,50,0,2.933333333,765.4666667,89,1,1.233333333,40
5/2/2016 3:30,60,0,2.7,765.45,90,1,1.15,40
5/2/2016 3:40,60,0,2.466666667,765.4333333,91,1,1.066666667,40
5/2/2016 3:50,50,0,2.233333333,765.4166667,92,1,0.983333333,40
5/2/2016 4:00,50,0,2,765.4,93,1,0.9,40
5/2/2016 4:10,50,0,2.033333333,765.35,92.33333333,1,0.85,38
5/2/2016 4:20,50,0,2.066666667,765.3,91.66666667,1,0.8,36
5/2/2016 4:30,50,0,2.1,765.25,91,1,0.75,34
5/2/2016 4:40,60,0,2.133333333,765.2,90.33333333,1,0.7,32
5/2/2016 4:50,50,0,2.166666667,765.15,89.66666667,1,0.65,30
5/2/2016 5:00,70,0,2.2,765.1,89,1,0.6,28
5/2/2016 5:10,70,0,2.133333333,765.0666667,89.33333333,1,0.583333333,28
5/2/2016 5:20,40,10,2.066666667,765.0333333,89.66666667,1,0.566666667,28
5/2/2016 5:30,40,0,2,765,90,1,0.55,28
5/2/2016 5:40,230,0,1.933333333,764.9666667,90.33333333,1,0.533333333,28
5/2/2016 5:50,170,0,1.866666667,764.9333333,90.66666667,1,0.516666667,28
5/2/2016 6:00,60,0,1.8,764.9,91,1,0.5,28
5/2/2016 6:10,70,0,1.783333333,764.8333333,91.5,1,0.55,27.83333333
5/2/2016 6:20,90,0,1.766666667,764.7666667,92,1,0.6,27.66666667
5/2/2016 6:30,80,0,1.75,764.7,92.5,1,0.65,27.5
5/2/2016 6:40,80,0,1.733333333,764.6333333,93,1,0.7,27.33333333
5/2/2016 6:50,80,0,1.716666667,764.5666667,93.5,1,0.75,27.16666667
5/2/2016 7:00,80,0,1.7,764.5,94,1,0.8,27
5/2/2016 7:10,80,0,2.266666667,764.5,92.33333333,1,1.1,29.16666667
5/2/2016 7:20,70,0,2.833333333,764.5,90.66666667,1,1.4,31.33333333
5/2/2016 7:30,80,0,3.4,764.5,89,1,1.7,33.5
5/2/2016 7:40,340,0,3.966666667,764.5,87.33333333,1,2,35.66666667
5/2/2016 7:50,370,0,4.533333333,764.5,85.66666667,1,2.3,37.83333333
5/2/2016 8:00,80,0,5.1,764.5,84,1,2.6,40
5/2/2016 8:10,50,0,5.666666667,764.4833333,82,1,2.766666667,38.16666667
5/2/2016 8:20,50,0,6.233333333,764.4666667,80,1,2.933333333,36.33333333
5/2/2016 8:30,40,0,6.8,764.45,78,1,3.1,34.5
5/2/2016 8:40,50,0,7.366666667,764.4333333,76,1,3.266666667,32.66666667
5/2/2016 8:50,50,0,7.933333333,764.4166667,74,1,3.433333333,30.83333333
5/2/2016 9:00,50,0,8.5,764.4,72,1,3.6,29
5/2/2016 9:10,60,0,8.933333333,764.35,69.66666667,1.166666667,3.516666667,29
5/2/2016 9:20,50,0,9.366666667,764.3,67.33333333,1.333333333,3.433333333,29
5/2/2016 9:30,70,0,9.8,764.25,65,1.5,3.35,29
5/2/2016 9:40,50,0,10.23333333,764.2,62.66666667,1.666666667,3.266666667,29
5/2/2016 9:50,50,0,10.66666667,764.15,60.33333333,1.833333333,3.183333333,29
5/2/2016 10:00,60,0,11.1,764.1,58,2,3.1,29
5/2/2016 10:10,50,0,11.40833333,764.0583333,56.33333333,2.083333333,2.883333333,29.91666667
5/2/2016 10:20,50,0,11.71666667,764.0166667,54.66666667,2.166666667,2.666666667,30.83333333
5/2/2016 10:30,50,0,12.025,763.975,53,2.25,2.45,31.75
5/2/2016 10:40,50,0,12.33333333,763.9333333,51.33333333,2.333333333,2.233333333,32.66666667
5/2/2016 10:50,60,0,12.64166667,763.8916667,49.66666667,2.416666667,2.016666667,33.58333333
5/2/2016 11:00,50,0,12.95,763.85,48,2.5,1.8,34.5
5/2/2016 11:10,60,0,13.25833333,763.8083333,46.33333333,2.583333333,1.583333333,35.41666667
5/2/2016 11:20,50,0,13.56666667,763.7666667,44.66666667,2.666666667,1.366666667,36.33333333
5/2/2016 11:30,50,0,13.875,763.725,43,2.75,1.15,37.25
