ProductCode,Sales,week_date
691,0,9/9/2019
691,0,9/16/2019
691,0,9/23/2019
691,0,9/30/2019
691,0,10/7/2019
691,0,10/14/2019
691,0,10/21/2019
691,0,10/28/2019
691,1,11/4/2019
691,0,11/11/2019
691,0,11/18/2019
691,1,11/25/2019
691,1,12/2/2019
691,0,12/9/2019
691,1,12/16/2019
692,0,12/24/2018
692,2,12/31/2018
692,3,1/7/2019
692,0,1/14/2019
692,2,1/21/2019
692,3,1/28/2019
692,3,2/4/2019
692,0,2/11/2019
692,2,2/18/2019
692,3,2/25/2019
692,2,3/4/2019
692,3,3/11/2019
692,2,3/18/2019
692,0,3/25/2019
692,2,4/1/2019
692,8,4/8/2019
692,2,4/15/2019
692,5,4/22/2019
692,4,4/29/2019
692,6,5/6/2019
692,3,5/13/2019
692,4,5/20/2019
692,4,5/27/2019
692,2,6/3/2019
692,1,6/10/2019
692,4,6/17/2019
692,1,6/24/2019
692,0,7/1/2019
692,0,7/8/2019
692,0,7/15/2019
692,1,7/22/2019
692,0,7/29/2019
692,1,8/5/2019
692,1,8/12/2019
692,3,8/19/2019
692,0,8/26/2019
692,2,9/2/2019
692,1,9/9/2019
692,1,9/16/2019
692,0,9/23/2019
692,1,9/30/2019
692,0,10/7/2019
692,5,10/14/2019
692,4,10/21/2019
692,2,10/28/2019
692,2,11/4/2019
692,4,11/11/2019
692,4,11/18/2019
692,4,11/25/2019
692,5,12/2/2019
692,2,12/9/2019
692,4,12/16/2019
693,2,12/24/2018
693,3,12/31/2018
693,4,1/7/2019
693,2,1/14/2019
693,4,1/21/2019
693,4,1/28/2019
693,2,2/4/2019
693,4,2/11/2019
693,2,2/18/2019
693,2,2/25/2019
693,3,3/4/2019
693,2,3/11/2019
693,1,3/18/2019
693,0,3/25/2019
693,1,4/1/2019
693,4,4/8/2019
693,4,4/15/2019
693,0,4/22/2019
693,4,4/29/2019
693,2,5/6/2019
693,1,5/13/2019
693,2,5/20/2019
693,1,5/27/2019
693,3,6/3/2019
693,2,6/10/2019
693,7,6/17/2019
693,2,6/24/2019
693,2,7/1/2019
693,2,7/8/2019
693,2,7/15/2019
693,2,7/22/2019
693,0,7/29/2019
693,1,8/5/2019
693,2,8/12/2019
693,2,8/19/2019
693,1,8/26/2019
693,3,9/2/2019
693,3,9/9/2019
693,2,9/16/2019
693,4,9/23/2019
693,2,9/30/2019
693,2,10/7/2019
693,2,10/14/2019
693,5,10/21/2019
693,3,10/28/2019
693,2,11/4/2019
693,1,11/11/2019
693,3,11/18/2019
693,4,11/25/2019
693,5,12/2/2019
693,3,12/9/2019
693,7,12/16/2019
694,0,12/24/2018
694,0,12/31/2018
694,0,1/7/2019
694,0,1/14/2019
694,0,1/21/2019
694,0,1/28/2019
694,0,2/4/2019
694,0,2/11/2019
694,0,2/18/2019
694,0,2/25/2019
694,0,3/4/2019
694,0,3/11/2019
694,0,3/18/2019
694,0,3/25/2019
694,0,4/1/2019
694,0,4/8/2019
694,0,4/15/2019
694,0,4/22/2019
694,0,4/29/2019
694,0,5/6/2019
694,0,5/13/2019
694,1,5/20/2019
694,0,5/27/2019
694,0,6/3/2019
694,1,6/10/2019
694,0,6/17/2019
694,0,6/24/2019
694,1,7/1/2019
694,0,7/8/2019
694,0,7/15/2019
694,0,7/22/2019
694,0,7/29/2019
694,0,8/5/2019
694,1,8/12/2019
694,1,8/19/2019
694,0,8/26/2019
694,0,9/2/2019
694,0,9/9/2019
694,0,9/16/2019
694,2,9/23/2019
694,0,9/30/2019
694,0,10/7/2019
694,1,10/14/2019
694,1,10/21/2019
694,1,10/28/2019
694,1,11/4/2019
694,1,11/11/2019
694,2,11/18/2019
694,1,11/25/2019
694,0,12/2/2019
694,1,12/9/2019
694,0,12/16/2019
695,0,12/24/2018
695,0,12/31/2018
695,0,1/7/2019
695,0,1/14/2019
695,0,1/21/2019
695,0,1/28/2019
695,1,2/4/2019
695,0,2/11/2019
695,0,2/18/2019
695,0,2/25/2019
695,0,3/4/2019
695,0,3/11/2019
695,0,3/18/2019
695,2,3/25/2019
695,2,4/1/2019
695,0,4/8/2019
695,0,4/15/2019
695,0,4/22/2019
695,0,4/29/2019
695,0,5/6/2019
695,0,5/13/2019
695,0,5/20/2019
695,0,5/27/2019
695,0,6/3/2019
695,0,6/10/2019
695,0,6/17/2019
695,0,6/24/2019
695,0,7/1/2019
695,0,7/8/2019
695,0,7/15/2019
695,0,7/22/2019
695,0,7/29/2019
695,0,8/5/2019
695,0,8/12/2019
695,0,8/19/2019
695,0,8/26/2019
695,0,9/2/2019
695,1,9/9/2019
695,0,9/16/2019
695,0,9/23/2019
695,0,9/30/2019
695,2,10/7/2019
695,0,10/14/2019
695,1,10/21/2019
695,0,10/28/2019
695,2,11/4/2019
695,0,11/11/2019
695,0,11/18/2019
695,1,11/25/2019
695,0,12/2/2019
695,1,12/9/2019
695,0,12/16/2019
696,0,12/24/2018
696,0,12/31/2018
696,0,1/7/2019
696,0,1/14/2019
696,0,1/21/2019
696,1,1/28/2019
696,0,2/4/2019
696,0,2/11/2019
696,0,2/18/2019
696,0,2/25/2019
696,0,3/4/2019
696,0,3/11/2019
696,0,3/18/2019
696,0,3/25/2019
696,0,4/1/2019
696,0,4/8/2019
696,1,4/15/2019
696,0,4/22/2019
696,0,4/29/2019
696,0,5/6/2019
696,0,5/13/2019
696,0,5/20/2019
696,1,5/27/2019
696,0,6/3/2019
696,2,6/10/2019
696,0,6/17/2019
696,0,6/24/2019
696,1,7/1/2019
696,0,7/8/2019
696,0,7/15/2019
696,0,7/22/2019
696,0,7/29/2019
696,0,8/5/2019
696,0,8/12/2019
696,0,8/19/2019
696,0,8/26/2019
696,0,9/2/2019
696,0,9/9/2019
696,0,9/16/2019
696,0,9/23/2019
696,0,9/30/2019
696,0,10/7/2019
696,0,10/14/2019
696,0,10/21/2019
696,0,10/28/2019
696,1,11/4/2019
696,2,11/11/2019
696,0,11/18/2019
696,0,11/25/2019
696,1,12/2/2019
696,0,12/9/2019
696,1,12/16/2019
697,0,12/24/2018
697,0,12/31/2018
697,0,1/7/2019
697,0,1/14/2019
697,0,1/21/2019
697,0,1/28/2019
697,0,2/4/2019
697,0,2/11/2019
697,0,2/18/2019
697,0,2/25/2019
697,1,3/4/2019
697,0,3/11/2019
697,0,3/18/2019
697,1,3/25/2019
697,2,4/1/2019
697,0,4/8/2019
697,0,4/15/2019
697,0,4/22/2019
697,1,4/29/2019
697,0,5/6/2019
697,1,5/13/2019
697,1,5/20/2019
697,0,5/27/2019
697,0,6/3/2019
697,0,6/10/2019
697,0,6/17/2019
697,1,6/24/2019
697,0,7/1/2019
697,1,7/8/2019
697,0,7/15/2019
697,0,7/22/2019
697,0,7/29/2019
697,0,8/5/2019
697,0,8/12/2019
697,0,8/19/2019
697,0,8/26/2019
697,1,9/2/2019
697,0,9/9/2019
697,0,9/16/2019
697,2,9/23/2019
697,0,9/30/2019
697,0,10/7/2019
697,0,10/14/2019
697,2,10/21/2019
697,0,10/28/2019
697,2,11/4/2019
697,0,11/11/2019
697,0,11/18/2019
697,0,11/25/2019
697,1,12/2/2019
697,4,12/9/2019
697,2,12/16/2019
698,2,12/24/2018
698,2,12/31/2018
698,2,1/7/2019
698,1,1/14/2019
698,0,1/21/2019
698,2,1/28/2019
698,3,2/4/2019
698,2,2/11/2019
698,3,2/18/2019
698,0,2/25/2019
698,1,3/4/2019
698,6,3/11/2019
698,3,3/18/2019
698,4,3/25/2019
698,2,4/1/2019
698,1,4/8/2019
698,2,4/15/2019
698,2,4/22/2019
698,5,4/29/2019
698,2,5/6/2019
698,3,5/13/2019
698,2,5/20/2019
698,4,5/27/2019
698,4,6/3/2019
698,5,6/10/2019
698,3,6/17/2019
698,2,6/24/2019
698,1,7/1/2019
698,0,7/8/2019
698,1,7/15/2019
698,6,7/22/2019
698,1,7/29/2019
698,0,8/5/2019
698,7,8/12/2019
698,0,8/19/2019
698,4,8/26/2019
698,2,9/2/2019
698,3,9/9/2019
698,1,9/16/2019
698,0,9/23/2019
698,0,9/30/2019
698,3,10/7/2019
698,3,10/14/2019
698,1,10/21/2019
698,1,10/28/2019
698,3,11/4/2019
698,2,11/11/2019
698,2,11/18/2019
698,4,11/25/2019
698,2,12/2/2019
698,3,12/9/2019
698,3,12/16/2019
699,0,12/24/2018
699,0,12/31/2018
699,0,1/7/2019
699,0,1/14/2019
699,0,1/21/2019
699,0,1/28/2019
699,3,2/4/2019
699,0,2/11/2019
699,2,2/18/2019
699,0,2/25/2019
699,0,3/4/2019
699,0,3/11/2019
699,1,3/18/2019
699,3,3/25/2019
699,1,4/1/2019
699,0,4/8/2019
699,2,4/15/2019
699,0,4/22/2019
699,0,4/29/2019
699,0,5/6/2019
699,2,5/13/2019
699,2,5/20/2019
699,3,5/27/2019
699,1,6/3/2019
699,2,6/10/2019
699,1,6/17/2019
699,1,6/24/2019
699,3,7/1/2019
699,0,7/8/2019
699,1,7/15/2019
699,2,7/22/2019
699,0,7/29/2019
699,0,8/5/2019
699,0,8/12/2019
699,0,8/19/2019
699,0,8/26/2019
699,1,9/2/2019
699,1,9/9/2019
699,0,9/16/2019
699,2,9/23/2019
699,2,9/30/2019
699,1,10/7/2019
699,1,10/14/2019
699,3,10/21/2019
699,0,10/28/2019
699,0,11/4/2019
699,1,11/11/2019
699,1,11/18/2019
699,1,11/25/2019
699,2,12/2/2019
699,5,12/9/2019
699,1,12/16/2019
700,1,12/24/2018
700,0,12/31/2018
700,0,1/7/2019
700,5,1/14/2019
700,0,1/21/2019
700,1,1/28/2019
700,2,2/4/2019
700,0,2/11/2019
700,1,2/18/2019
700,1,2/25/2019
700,1,3/4/2019
700,0,3/11/2019
700,1,3/18/2019
700,0,3/25/2019
700,0,4/1/2019
700,0,4/8/2019
700,0,4/15/2019
700,0,4/22/2019
700,2,4/29/2019
700,1,5/6/2019
700,0,5/13/2019
700,0,5/20/2019
700,0,5/27/2019
700,3,6/3/2019
700,0,6/10/2019
700,0,6/17/2019
700,1,6/24/2019
700,0,7/1/2019
700,0,7/8/2019
700,0,7/15/2019
700,1,7/22/2019
700,0,7/29/2019
700,2,8/5/2019
700,0,8/12/2019
700,0,8/19/2019
700,0,8/26/2019
700,3,9/2/2019
700,0,9/9/2019
700,1,9/16/2019
700,3,9/23/2019
700,0,9/30/2019
700,1,10/7/2019
700,2,10/14/2019
700,0,10/21/2019
700,1,10/28/2019
700,0,11/4/2019
700,0,11/11/2019
700,3,11/18/2019
700,0,11/25/2019
700,3,12/2/2019
700,1,12/9/2019
700,5,12/16/2019
701,5,12/24/2018
701,3,12/31/2018
701,1,1/7/2019
701,2,1/14/2019
701,1,1/21/2019
701,3,1/28/2019
701,4,2/4/2019
701,6,2/11/2019
701,4,2/18/2019
701,2,2/25/2019
701,6,3/4/2019
701,1,3/11/2019
701,3,3/18/2019
701,2,3/25/2019
701,2,4/1/2019
701,3,4/8/2019
701,4,4/15/2019
701,5,4/22/2019
701,1,4/29/2019
701,1,5/6/2019
701,4,5/13/2019
701,6,5/20/2019
701,2,5/27/2019
701,9,6/3/2019
701,5,6/10/2019
701,4,6/17/2019
701,4,6/24/2019
701,1,7/1/2019
701,0,7/8/2019
701,1,7/15/2019
701,2,7/22/2019
701,0,7/29/2019
701,1,8/5/2019
701,1,8/12/2019
701,1,8/19/2019
701,3,8/26/2019
701,2,9/2/2019
701,5,9/9/2019
701,5,9/16/2019
701,5,9/23/2019
701,2,9/30/2019
701,4,10/7/2019
701,2,10/14/2019
701,2,10/21/2019
701,2,10/28/2019
701,5,11/4/2019
701,1,11/11/2019
701,5,11/18/2019
701,2,11/25/2019
701,2,12/2/2019
701,5,12/9/2019
701,6,12/16/2019
702,3,12/24/2018
702,1,12/31/2018
702,4,1/7/2019
702,4,1/14/2019
702,4,1/21/2019
702,6,1/28/2019
702,7,2/4/2019
702,5,2/11/2019
702,5,2/18/2019
702,5,2/25/2019
702,7,3/4/2019
702,5,3/11/2019
702,6,3/18/2019
702,7,3/25/2019
702,6,4/1/2019
702,5,4/8/2019
702,9,4/15/2019
702,2,4/22/2019
702,3,4/29/2019
702,4,5/6/2019
702,5,5/13/2019
702,5,5/20/2019
702,7,5/27/2019
702,6,6/3/2019
702,7,6/10/2019
702,11,6/17/2019
702,4,6/24/2019
702,5,7/1/2019
702,4,7/8/2019
702,2,7/15/2019
702,8,7/22/2019
702,13,7/29/2019
702,5,8/5/2019
702,6,8/12/2019
702,4,8/19/2019
702,4,8/26/2019
702,4,9/2/2019
702,4,9/9/2019
702,6,9/16/2019
702,8,9/23/2019
702,6,9/30/2019
702,3,10/7/2019
702,2,10/14/2019
702,6,10/21/2019
702,11,10/28/2019
702,3,11/4/2019
702,6,11/11/2019
702,10,11/18/2019
702,4,11/25/2019
702,8,12/2/2019
702,9,12/9/2019
702,17,12/16/2019
703,2,12/24/2018
703,3,12/31/2018
703,4,1/7/2019
703,4,1/14/2019
703,0,1/21/2019
703,3,1/28/2019
703,4,2/4/2019
703,2,2/11/2019
703,1,2/18/2019
703,1,2/25/2019
703,0,3/4/2019
703,1,3/11/2019
703,1,3/18/2019
703,1,3/25/2019
703,4,4/1/2019
703,1,4/8/2019
703,1,4/15/2019
703,0,4/22/2019
703,3,4/29/2019
703,1,5/6/2019
703,1,5/13/2019
703,2,5/20/2019
703,3,5/27/2019
703,6,6/3/2019
703,0,6/10/2019
703,2,6/17/2019
703,3,6/24/2019
703,5,7/1/2019
703,0,7/8/2019
703,2,7/15/2019
703,3,7/22/2019
703,3,7/29/2019
703,4,8/5/2019
703,2,8/12/2019
703,6,8/19/2019
703,1,8/26/2019
703,2,9/2/2019
703,5,9/9/2019
703,3,9/16/2019
703,3,9/23/2019
703,7,9/30/2019
703,4,10/7/2019
703,6,10/14/2019
703,4,10/21/2019
703,10,10/28/2019
703,4,11/4/2019
703,6,11/11/2019
703,2,11/18/2019
703,2,11/25/2019
703,6,12/2/2019
703,5,12/9/2019
703,8,12/16/2019
704,0,12/24/2018
704,0,12/31/2018
704,2,1/7/2019
704,1,1/14/2019
704,0,1/21/2019
704,0,1/28/2019
704,1,2/4/2019
704,0,2/11/2019
704,1,2/18/2019
704,0,2/25/2019
704,1,3/4/2019
704,0,3/11/2019
704,0,3/18/2019
704,1,3/25/2019
704,0,4/1/2019
704,0,4/8/2019
704,0,4/15/2019
704,0,4/22/2019
704,2,4/29/2019
704,1,5/6/2019
704,1,5/13/2019
704,0,5/20/2019
704,0,5/27/2019
704,0,6/3/2019
704,1,6/10/2019
704,2,6/17/2019
704,1,6/24/2019
704,0,7/1/2019
704,0,7/8/2019
704,0,7/15/2019
704,1,7/22/2019
704,0,7/29/2019
704,0,8/5/2019
704,2,8/12/2019
704,2,8/19/2019
704,1,8/26/2019
704,4,9/2/2019
704,1,9/9/2019
704,0,9/16/2019
704,0,9/23/2019
704,0,9/30/2019
704,1,10/7/2019
704,1,10/14/2019
704,2,10/21/2019
704,1,10/28/2019
704,2,11/4/2019
704,0,11/11/2019
704,2,11/18/2019
704,1,11/25/2019
704,1,12/2/2019
704,1,12/9/2019
704,1,12/16/2019
705,1,12/24/2018
705,3,12/31/2018
705,0,1/7/2019
705,1,1/14/2019
705,4,1/21/2019
705,3,1/28/2019
705,3,2/4/2019
705,1,2/11/2019
705,4,2/18/2019
705,6,2/25/2019
705,1,3/4/2019
705,2,3/11/2019
705,2,3/18/2019
705,0,3/25/2019
705,2,4/1/2019
705,1,4/8/2019
705,2,4/15/2019
705,3,4/22/2019
705,4,4/29/2019
705,3,5/6/2019
705,6,5/13/2019
705,4,5/20/2019
705,2,5/27/2019
705,4,6/3/2019
705,6,6/10/2019
705,2,6/17/2019
705,2,6/24/2019
705,0,7/1/2019
705,4,7/8/2019
705,0,7/15/2019
705,2,7/22/2019
705,6,7/29/2019
705,2,8/5/2019
705,3,8/12/2019
705,1,8/19/2019
705,0,8/26/2019
705,0,9/2/2019
705,1,9/9/2019
705,3,9/16/2019
705,1,9/23/2019
705,3,9/30/2019
705,2,10/7/2019
705,6,10/14/2019
705,3,10/21/2019
705,2,10/28/2019
705,1,11/4/2019
705,3,11/11/2019
705,5,11/18/2019
705,3,11/25/2019
705,5,12/2/2019
705,6,12/9/2019
705,2,12/16/2019
706,0,12/24/2018
706,0,12/31/2018
706,0,1/7/2019
706,0,1/14/2019
706,0,1/21/2019
706,1,1/28/2019
706,0,2/4/2019
706,0,2/11/2019
706,2,2/18/2019
706,2,2/25/2019
706,2,3/4/2019
706,2,3/11/2019
706,1,3/18/2019
706,1,3/25/2019
706,3,4/1/2019
706,0,4/8/2019
706,2,4/15/2019
706,0,4/22/2019
706,2,4/29/2019
706,0,5/6/2019
706,1,5/13/2019
706,0,5/20/2019
706,0,5/27/2019
706,1,6/3/2019
706,3,6/10/2019
706,2,6/17/2019
706,0,6/24/2019
706,1,7/1/2019
706,1,7/8/2019
706,1,7/15/2019
706,0,7/22/2019
706,0,7/29/2019
706,2,8/5/2019
706,3,8/12/2019
706,3,8/19/2019
706,2,8/26/2019
706,2,9/2/2019
706,0,9/9/2019
706,1,9/16/2019
706,1,9/23/2019
706,0,9/30/2019
706,1,10/7/2019
706,0,10/14/2019
706,1,10/21/2019
706,3,10/28/2019
706,2,11/4/2019
706,2,11/11/2019
706,1,11/18/2019
706,2,11/25/2019
706,3,12/2/2019
706,4,12/9/2019
706,5,12/16/2019
707,1,12/24/2018
707,0,12/31/2018
707,0,1/7/2019
707,0,1/14/2019
707,0,1/21/2019
707,1,1/28/2019
707,0,2/4/2019
707,0,2/11/2019
707,0,2/18/2019
707,0,2/25/2019
707,0,3/4/2019
707,0,3/11/2019
707,0,3/18/2019
707,0,3/25/2019
707,1,4/1/2019
707,0,4/8/2019
707,0,4/15/2019
707,0,4/22/2019
707,1,4/29/2019
707,0,5/6/2019
707,3,5/13/2019
707,0,5/20/2019
707,0,5/27/2019
707,0,6/3/2019
707,0,6/10/2019
707,1,6/17/2019
707,1,6/24/2019
707,0,7/1/2019
707,1,7/8/2019
707,1,7/15/2019
707,2,7/22/2019
707,1,7/29/2019
707,1,8/5/2019
707,0,8/12/2019
707,1,8/19/2019
707,3,8/26/2019
707,0,9/2/2019
707,1,9/9/2019
707,0,9/16/2019
707,1,9/23/2019
707,4,9/30/2019
707,0,10/7/2019
707,0,10/14/2019
707,1,10/21/2019
707,2,10/28/2019
707,2,11/4/2019
707,1,11/11/2019
707,1,11/18/2019
707,1,11/25/2019
707,1,12/2/2019
707,4,12/9/2019
707,0,12/16/2019
708,0,12/24/2018
708,1,12/31/2018
708,0,1/7/2019
708,0,1/14/2019
708,0,1/21/2019
708,0,1/28/2019
708,0,2/4/2019
708,0,2/11/2019
708,0,2/18/2019
708,0,2/25/2019
708,0,3/4/2019
708,0,3/11/2019
708,0,3/18/2019
708,0,3/25/2019
708,0,4/1/2019
708,0,4/8/2019
708,0,4/15/2019
708,0,4/22/2019
708,0,4/29/2019
708,0,5/6/2019
708,0,5/13/2019
708,0,5/20/2019
708,0,5/27/2019
708,0,6/3/2019
708,0,6/10/2019
708,0,6/17/2019
708,0,6/24/2019
708,0,7/1/2019
708,0,7/8/2019
708,1,7/15/2019
708,0,7/22/2019
708,0,7/29/2019
708,0,8/5/2019
708,0,8/12/2019
708,0,8/19/2019
708,0,8/26/2019
708,0,9/2/2019
708,0,9/9/2019
708,0,9/16/2019
708,0,9/23/2019
708,0,9/30/2019
708,0,10/7/2019
708,0,10/14/2019
708,0,10/21/2019
708,0,10/28/2019
708,0,11/4/2019
708,0,11/11/2019
708,0,11/18/2019
708,0,11/25/2019
708,0,12/2/2019
708,0,12/9/2019
708,0,12/16/2019
711,0,12/24/2018
711,0,12/31/2018
711,0,1/7/2019
711,1,1/14/2019
711,0,1/21/2019
711,0,1/28/2019
711,0,2/4/2019
711,0,2/11/2019
711,0,2/18/2019
711,0,2/25/2019
711,0,3/4/2019
711,0,3/11/2019
711,0,3/18/2019
711,0,3/25/2019
711,0,4/1/2019
711,0,4/8/2019
711,0,4/15/2019
711,0,4/22/2019
711,0,4/29/2019
711,0,5/6/2019
711,0,5/13/2019
711,0,5/20/2019
711,1,5/27/2019
711,1,6/3/2019
711,1,6/10/2019
711,1,6/17/2019
711,0,6/24/2019
711,0,7/1/2019
711,0,7/8/2019
711,0,7/15/2019
711,0,7/22/2019
711,0,7/29/2019
711,1,8/5/2019
711,1,8/12/2019
711,0,8/19/2019
711,1,8/26/2019
711,0,9/2/2019
711,0,9/9/2019
711,0,9/16/2019
711,0,9/23/2019
711,0,9/30/2019
711,0,10/7/2019
711,0,10/14/2019
711,1,10/21/2019
711,0,10/28/2019
711,0,11/4/2019
711,0,11/11/2019
711,0,11/18/2019
711,0,11/25/2019
711,0,12/2/2019
711,0,12/9/2019
711,0,12/16/2019
712,0,12/24/2018
712,0,12/31/2018
712,0,1/7/2019
712,0,1/14/2019
712,0,1/21/2019
712,0,1/28/2019
712,0,2/4/2019
712,0,2/11/2019
712,0,2/18/2019
712,0,2/25/2019
712,0,3/4/2019
712,0,3/11/2019
712,0,3/18/2019
712,0,3/25/2019
712,0,4/1/2019
712,0,4/8/2019
712,0,4/15/2019
712,0,4/22/2019
712,0,4/29/2019
712,0,5/6/2019
712,0,5/13/2019
712,1,5/20/2019
712,0,5/27/2019
712,0,6/3/2019
712,0,6/10/2019
712,0,6/17/2019
712,0,6/24/2019
712,0,7/1/2019
712,0,7/8/2019
712,0,7/15/2019
712,0,7/22/2019
712,0,7/29/2019
712,0,8/5/2019
712,0,8/12/2019
712,0,8/19/2019
712,0,8/26/2019
712,0,9/2/2019
712,0,9/9/2019
712,0,9/16/2019
712,0,9/23/2019
712,0,9/30/2019
712,0,10/7/2019
712,0,10/14/2019
712,0,10/21/2019
712,0,10/28/2019
712,0,11/4/2019
712,0,11/11/2019
712,0,11/18/2019
712,1,11/25/2019
712,0,12/2/2019
712,1,12/9/2019
712,0,12/16/2019
713,0,12/24/2018
713,2,12/31/2018
713,0,1/7/2019
713,0,1/14/2019
713,0,1/21/2019
713,0,1/28/2019
713,0,2/4/2019
713,0,2/11/2019
713,0,2/18/2019
713,0,2/25/2019
713,0,3/4/2019
713,0,3/11/2019
713,0,3/18/2019
713,0,3/25/2019
713,0,4/1/2019
713,0,4/8/2019
713,0,4/15/2019
713,0,4/22/2019
713,0,4/29/2019
713,0,5/6/2019
713,0,5/13/2019
713,0,5/20/2019
713,0,5/27/2019
713,0,6/3/2019
713,1,6/10/2019
713,0,6/17/2019
713,0,6/24/2019
713,0,7/1/2019
713,0,7/8/2019
713,0,7/15/2019
713,0,7/22/2019
713,0,7/29/2019
713,0,8/5/2019
713,0,8/12/2019
713,0,8/19/2019
713,1,8/26/2019
713,0,9/2/2019
713,0,9/9/2019
713,0,9/16/2019
713,0,9/23/2019
713,0,9/30/2019
713,0,10/7/2019
713,0,10/14/2019
713,0,10/21/2019
713,0,10/28/2019
713,0,11/4/2019
713,0,11/11/2019
713,0,11/18/2019
713,0,11/25/2019
713,0,12/2/2019
713,0,12/9/2019
713,0,12/16/2019
714,0,12/24/2018
714,0,12/31/2018
714,0,1/7/2019
714,0,1/14/2019
714,1,1/21/2019
714,1,1/28/2019
714,0,2/4/2019
714,0,2/11/2019
714,0,2/18/2019
714,0,2/25/2019
714,0,3/4/2019
714,0,3/11/2019
714,0,3/18/2019
714,0,3/25/2019
714,0,4/1/2019
714,0,4/8/2019
714,0,4/15/2019
714,0,4/22/2019
714,0,4/29/2019
714,0,5/6/2019
714,0,5/13/2019
714,0,5/20/2019
714,1,5/27/2019
714,1,6/3/2019
714,0,6/10/2019
714,0,6/17/2019
714,0,6/24/2019
714,0,7/1/2019
714,1,7/8/2019
714,0,7/15/2019
714,1,7/22/2019
714,0,7/29/2019
714,1,8/5/2019
714,0,8/12/2019
714,0,8/19/2019
714,0,8/26/2019
714,0,9/2/2019
714,0,9/9/2019
714,0,9/16/2019
714,0,9/23/2019
714,0,9/30/2019
714,0,10/7/2019
714,0,10/14/2019
714,0,10/21/2019
714,0,10/28/2019
714,0,11/4/2019
714,0,11/11/2019
714,0,11/18/2019
714,0,11/25/2019
714,0,12/2/2019
714,0,12/9/2019
714,0,12/16/2019
715,0,12/24/2018
715,0,12/31/2018
715,0,1/7/2019
715,0,1/14/2019
715,0,1/21/2019
715,0,1/28/2019
715,1,2/4/2019
715,0,2/11/2019
715,0,2/18/2019
715,0,2/25/2019
715,1,3/4/2019
715,0,3/11/2019
715,0,3/18/2019
715,0,3/25/2019
715,0,4/1/2019
715,0,4/8/2019
715,0,4/15/2019
715,1,4/22/2019
715,0,4/29/2019
715,0,5/6/2019
715,1,5/13/2019
715,0,5/20/2019
715,0,5/27/2019
715,0,6/3/2019
715,0,6/10/2019
715,0,6/17/2019
715,0,6/24/2019
715,0,7/1/2019
715,0,7/8/2019
715,0,7/15/2019
715,0,7/22/2019
715,0,7/29/2019
715,0,8/5/2019
715,0,8/12/2019
715,0,8/19/2019
715,0,8/26/2019
715,0,9/2/2019
715,0,9/9/2019
715,0,9/16/2019
715,0,9/23/2019
715,0,9/30/2019
715,0,10/7/2019
715,0,10/14/2019
715,0,10/21/2019
715,0,10/28/2019
715,0,11/4/2019
715,0,11/11/2019
715,0,11/18/2019
715,0,11/25/2019
715,0,12/2/2019
715,0,12/9/2019
715,0,12/16/2019
716,1,12/24/2018
716,0,12/31/2018
716,0,1/7/2019
716,0,1/14/2019
716,1,1/21/2019
716,0,1/28/2019
716,0,2/4/2019
716,0,2/11/2019
716,0,2/18/2019
716,0,2/25/2019
716,0,3/4/2019
716,0,3/11/2019
716,0,3/18/2019
716,0,3/25/2019
716,1,4/1/2019
716,0,4/8/2019
716,0,4/15/2019
716,0,4/22/2019
716,0,4/29/2019
716,0,5/6/2019
716,0,5/13/2019
716,0,5/20/2019
716,0,5/27/2019
716,0,6/3/2019
716,0,6/10/2019
716,0,6/17/2019
716,0,6/24/2019
716,0,7/1/2019
716,0,7/8/2019
716,0,7/15/2019
716,0,7/22/2019
716,0,7/29/2019
716,0,8/5/2019
716,0,8/12/2019
716,0,8/19/2019
716,0,8/26/2019
716,0,9/2/2019
716,0,9/9/2019
716,0,9/16/2019
716,0,9/23/2019
716,0,9/30/2019
716,0,10/7/2019
716,0,10/14/2019
716,0,10/21/2019
716,0,10/28/2019
716,0,11/4/2019
716,0,11/11/2019
716,0,11/18/2019
716,0,11/25/2019
716,0,12/2/2019
716,0,12/9/2019
716,0,12/16/2019
717,0,12/24/2018
717,0,12/31/2018
717,0,1/7/2019
717,0,1/14/2019
717,0,1/21/2019
717,0,1/28/2019
717,1,2/4/2019
717,0,2/11/2019
717,0,2/18/2019
717,0,2/25/2019
717,0,3/4/2019
717,0,3/11/2019
717,0,3/18/2019
717,0,3/25/2019
717,0,4/1/2019
717,0,4/8/2019
717,0,4/15/2019
717,1,4/22/2019
717,0,4/29/2019
717,0,5/6/2019
717,1,5/13/2019
717,0,5/20/2019
717,0,5/27/2019
717,0,6/3/2019
717,0,6/10/2019
717,0,6/17/2019
717,0,6/24/2019
717,0,7/1/2019
717,0,7/8/2019
717,0,7/15/2019
717,1,7/22/2019
717,0,7/29/2019
717,1,8/5/2019
717,0,8/12/2019
717,0,8/19/2019
717,0,8/26/2019
717,0,9/2/2019
717,0,9/9/2019
717,0,9/16/2019
717,1,9/23/2019
717,0,9/30/2019
717,1,10/7/2019
717,0,10/14/2019
717,0,10/21/2019
717,0,10/28/2019
717,0,11/4/2019
717,0,11/11/2019
717,0,11/18/2019
717,0,11/25/2019
717,1,12/2/2019
717,0,12/9/2019
717,0,12/16/2019
718,0,12/24/2018
718,2,12/31/2018
718,0,1/7/2019
718,0,1/14/2019
718,0,1/21/2019
718,1,1/28/2019
718,0,2/4/2019
718,1,2/11/2019
