customerID,TotChargesAct
1898-JSNDC,2224.5
0315-LVCRK,888.75
3911-RSNHI,4310.35
2410-CIYFZ,42.9
4248-HCETZ,2365.15
5505-OVWQW,353.65
7271-AJDTL,5073.1
1867-TJHTS,4526.85
0516-WJVXC,308.25
9174-FKWZE,19.45
6860-YRJZP,678.45
4429-WYGFR,1237.3
2817-LVCPP,1023.95
5038-ETMLM,8182.75
5056-FIMPT,4532.3
4521-WFJAI,1444.05
6569-KTMDU,19.1
8809-RIHDD,7372.65
8809-XKHMD,7325.1
0396-YCHWO,3474.2
0867-LDTTC,392.65
4822-NGOCH,1058.6
9391-DXGGG,3990.75
9844-FELAJ,7475.85
2122-SZZZD,835.5
5307-DZCVC,2628.6
3148-AOIQT,1718.35
8679-JOEVF,1023.9
8395-ETZKQ,1193.55
6692-YQHXC,1205.5
3889-VWBID,5776.45
5222-JCXZT,78.9
9754-CLVZW,1025.15
1432-FPAXX,856.35
2739-CCZMB,122
7080-TNUWP,6602.9
0496-AHOOK,1712.9
8336-TAVKX,5682.25
2468-SJFLM,74.3
3181-VTHOE,3635.15
7168-HDQHG,702.9
4803-AXVYP,3734.25
3884-HCSWG,1144.5
4567-AKPIA,4454.25
5077-DXTCG,45.3
1142-WACZW,75.6
7901-HXJVA,1117.55
5649-ANRML,180.25
4892-VLANZ,19.8
5924-IFQTT,930.05
7968-QUXNS,110.15
2919-HBCJO,333.6
4236-XPXAV,465.05
8903-WMRNW,1669.4
2452-SNHFZ,3545.1
3629-WEAAM,504.05
6029-CSMJE,440.2
7993-NQLJE,1151.55
9909-DFRJA,2475.35
9099-FTUHS,1249.25
0581-BXBUB,317.75
4962-CHQPW,535.05
9467-ROOLM,461.3
3030-YZADT,431
7410-KTVFV,878.35
5150-ITWWB,335.75
2253-KPMNB,3121.4
1345-ZUKID,324.8
6429-SHBCB,1394.55
9281-OFDMF,3413.25
2603-HVKCG,3143.65
1834-WULEG,439.75
9097-ZUBYC,664.4
5148-ORICT,4759.55
4893-GYUJU,1033
4578-PHJYZ,3482.85
7272-QDCKA,2688.45
8908-SLFCJ,435.25
8393-DLHGA,2448.75
9766-HGEDE,307
6968-MHOMU,2689.35
7395-IGJOS,1329.2
5044-XDPYX,1281.25
1814-WFGVS,3527
2834-SPCJV,4348.65
3721-WKIIL,561.15
6734-CKRSM,63.6
1265-ZFOSD,5129.3
6568-POCUI,4285.8
7890-VYYWG,93.7
5197-LQXXH,5894.5
9907-SWKKF,25.05
3457-PQBYH,1160.75
7682-AZNDK,3091.75
0587-DMGBH,365.55
5384-ZTTWP,272.95
3745-HRPHI,3632
7636-OWBPG,381.2
1231-YNDEK,1035.5
1407-DIGZV,52
6397-JNZZG,2342.2
0570-BFQHT,653.9
4393-OBCRR,71.2
3523-QRQLL,1498.2
8564-LDKFL,4178.65
3696-DFHHB,1821.8
0895-DQHEW,5278.15
4717-GHADL,4024.2
5501-TVMGM,55.25
5879-HMFFH,6520.8
6772-WFQRD,854.9
3810-DVDQQ,8308.9
6972-SNKKW,109.2
3694-GLTJM,92.05
8550-XSXUQ,3420.5
8149-RSOUN,93.85
9055-MOJJJ,4068
4359-INNWN,337.9
0585-EGDDA,3168.75
4032-RMHCI,1412.4
0549-CYCQN,3974.7
3481-JHUZH,3439
7250-EQKIY,50.45
3594-IVHJZ,42.45
6869-FGJJC,5461.45
3896-ZVNET,571.75
8205-VSLRB,5498.2
5960-MVTUK,96.85
6817-WTYHE,111.05
3082-VQXNH,94.4
4013-UBXWQ,521.1
4931-TRZWN,923.85
0750-EKNGL,141.1
7669-LCRSD,628.65
3567-PQTSO,5576.3
5519-NPHVG,1046.1
8043-PNYSD,1245.6
9938-EKRGF,1287.85
2703-AMTUL,1939.35
0928-JMXNP,118.25
8173-RXAYP,452.55
4825-XJGDM,2696.55
5402-HTOTQ,875.35
6734-JDTTV,1267.05
7850-THJMU,494.9
3890-RTCMS,799
8849-GYOKR,5763.3
3148-BLQJT,20.1
3717-FDJFU,106.9
3665-JATSN,710.05
7966-YOTQW,568.2
0461-CVKMU,1900.25
8806-EAGWC,159.15
8853-TZDGH,8012.75
7779-LGOVN,856.65
4324-BZCKL,551.3
6924-TDGMT,184.95
9710-ZUSHQ,4056.75
1536-YHDOE,1096.65
8123-QBNAZ,3684.95
3629-ZNKXA,1752.45
4827-LTQRJ,7210.85
7711-YIJWC,5264.5
5482-VXSXJ,2157.3
7365-BVCJH,24.4
9620-ENEJV,433.95
4183-WCSEP,2435.15
2378-YIZKA,5607.75
5498-TXHLF,2874.15
0689-DSXGL,4433.3
6818-DJXAA,964.35
9722-UJOJR,1974.8
0464-WJTKO,1460.85
8902-ZEOVF,951.55
6778-EICRF,1821.2
2662-NNTDK,1600.95
4132-KALRO,399.25
3902-FOIGH,1218.55
6772-KSATR,81.7
7112-OPOTK,2171.15
2874-YXVVA,3634.8
1245-HARPS,292.4
4210-QFJMF,317.25
4323-ELYYB,218.55
4293-ETKAP,5071.9
6064-PUPMC,1423.35
6504-VBLFL,3068.6
6322-PJJDJ,4690.65
0330-BGYZE,6157.6
1085-LDWAM,1442.65
7586-ZATGZ,3369.05
7197-VOJMM,4671.65
3318-OSATS,3474.05
5828-AVIPD,1875.55
1843-TLSGD,272.35
9626-VFRGG,3645.05
7075-BNDVQ,135.75
9143-CANJF,1319.85
7284-BUYEC,229.4
2041-JIJCI,370.25
1086-LXKFY,69.1
4900-MSOMT,5714.2
2229-VWQJH,1233.25
9194-GFVOI,3571.6
1336-EZFZY,83.3
4282-MSACW,8035.95
1403-LKLIK,579.4
2636-ALXXZ,69.6
7774-OJSXI,3066.45
7786-WBJYI,305.55
0136-IFMYD,7634.25
5144-TVGLP,3653
9643-AVVWI,241.3
0253-ZTEOB,3870.3
2706-QZIHY,387.9
6061-PQHMK,527.5
9885-CSMWE,78.45
6137-MFAJN,2104.55
9122-UMROB,20.3
4232-JGKIY,19.2
2402-TAIRZ,3019.1
9659-ZTWSM,7051.95
9139-TWBAS,1190.5
6685-GBWJZ,4448.8
5016-ETTFF,255.25
3866-MDTUB,146.9
2195-VVRJF,1011.05
3913-RDSJZ,1714.95
8058-JMEQO,762.5
4203-QGNZA,535.35
5043-TRZWM,75.55
0697-ZMSWS,338.9
7657-DYEPJ,2497.35
9494-BDNNC,6273.4
1640-PLFMP,70.25
5366-OBVMR,908.75
8276-MQBYC,4913.3
7644-OMVMY, 
7593-XFKDI,46.3
4573-JKNAE,212.3
0337-CNPZE,4443.45
9817-APLHW,316.2
8380-MQINP,1079.05
0840-DFEZH,564.65
1513-XNPPH,1095.65
8690-ZVLCL,6161.9
6015-VVHHE,446.05
1125-SNVCK,2106.05
0384-LPITE,2511.55
4616-EWBNJ,318.6
6347-DCUIK,811.8
1335-HQMKX,7323.15
2545-EBUPK,186.05
6923-AQONU,454
2172-EJXVF,7521.95
0897-FEGMU,1056.95
7663-RGWBC,44.15
1120-BMWUB,834.15
9124-LHCJQ,85.45
4536-PLEQY,999.8
7029-IJEJK,2369.7
8871-JLMHM,6297.65
2235-ZGKPT,239.55
3891-PUQOD,59.2
5447-VYTKW,1461.45
3623-FQBOX,416.4
0689-NKYLF,1060.6
8659-HDIYE,4869.35
3658-KIBGF,54.9
3474-BAFSJ,3265.95
5519-YLDGW,2254.2
3865-ZFZIB,358.15
1855-AGAWH,2939.8
7109-CQYUZ,4652.4
1370-GGAWX,4408.45
4680-KUTAJ,580.8
5307-UVGNB,2495.2
4946-EDSEW,180.3
2883-ILGWO,5913.95
2516-VQRRV,158.4
7580-UGXNC,104.2
3642-BYHDO,1389.35
9629-NHXFW,19.4
2696-RZVZW,1629.2
5766-FTRTS,6033.1
0396-HUJBP,44.4
5178-LMXOP,95.1
8879-ZKJOF,3320.75
6285-FTQBF,1867.7
8185-UPYBR,438
4585-HETAI,325.45
7526-BEZQB,1148.1
1474-JUWSM,3972.25
3530-CRZSB,155.9
8498-XXGWA,3673.15
9617-INGJY,70.6
0621-TSSMU,1126.75
7234-KMNRQ,73.45
7636-PEPNS,2413.05
4683-WYDOU,6912.7
9052-DHNKM,1581.95
6794-HKIAJ,5586.45
5578-NKCXI,5846.65
1642-HMARX,6424.7
3096-WPXBT,6018.65
8434-PNQZX,3373.4
5950-AAAGJ,1537.9
4299-OPXEJ,1080.55
4951-UKAAQ,355.2
9618-LFJRU,82.85
6693-DJWTY,2016.45
0744-GKNGE,5327.25
6447-EGDIV,683.25
1167-OYZJF,1263.05
2108-YKQTY,151.3
4806-DXQCE,7714.65
4918-QLLIW,188.7
7056-IMHCC,5549.4
4854-SSLTN,130.5
5294-DMSFH,2621.75
4837-PZTIC,1875.25
1625-JAIIY,5685.8
0603-OLQDC,837.5
3272-VUHPV,401.5
4176-FXYBO,6118.95
1063-DHQJF,6480.9
8663-UPDGF,1800.05
6719-FGEDO,7104.2
1837-YQUCE,4214.25
2947-DOMLJ,50.6
4112-LUEIZ,863.1
0369-ZGOVK,1992.2
4510-HIMLV,69.8
9919-KNPOO,1948.35
8749-JMNKX,4750.95
7872-BAAZR,1007.9
9391-LMANN,5036.9
2430-USGXP,2391.8
8174-TBVCF,6859.05
1698-XFZCI,6521.9
1877-HKBQX,617.85
4450-DLLMH,157.75
0428-AXXLJ,516.3
2746-DIJLO,2364
5955-ERIHD,1687.95
0917-EZOLA,7689.95
3508-VLHCZ,6239.05
4086-ATNFV,2042.05
0468-YRPXN,2807.1
5996-NRVXR,4116.8
3739-YBWAB,1317.95
7047-FWEYA,4594.65
2000-MPKCA,6332.75
9762-YAQAA,3213.75
5949-EBSQK,229.55
5473-KHBPS,4976.15
0100-DUVFC,7308.95
5397-TUPSH,4555.2
8950-MTZNV,44.95
0326-VDYXE,6982.5
6773-LQTVT,1025.15
7274-RTAPZ,90.55
0436-TWFFZ,5714.2
8566-YPRGL,19.5
0311-UNPFF,2274.35
6609-MXJHJ,789.55
2669-OIDSD,4834
8400-WZICQ,3131.8
3834-XUIFC,602.55
9576-SYUHJ,3369.25
0410-IPFTY,2674.15
2831-EBWRN,199.75
9430-NKQLY,1790.8
8414-MYSHR,449.75
0247-SLUJI,19.7
9402-ORRAH,1400.3
6483-OATDN,411.6
1293-HHSHJ,741
4840-ORQXB,5841.35
7599-FKVXZ,4512.7
3982-DQLUS,5688.45
8610-ZIKJJ,31.9
3756-VNWDH,6674.65
7801-KICAO,1345.75
7673-LPRNY,1843.05
8229-TNIQA,196.95
6060-QBMGV,1433.8
7339-POGZN,214.55
2828-SLQPF,865.85
4465-VDKIQ,1358.6
2921-XWDJH,3147.15
6221-AVQYL,131.05
2558-BUOZZ,4535.85
9257-AZMTZ,1078.75
0003-MKNFE,542.4
0975-UYDTX,2312.55
7743-EXURX,415.05
4682-BLBUC,3250.45
0975-VOOVL,98.5
5968-VXZLG,87.9
5569-KGJHX,754.65
4988-IQIGL,75.35
5201-FRKKS,1952.25
9799-CAYJJ,153.8
7730-IUTDZ,3198.6
0426-TIRNE,20.9
5443-SCMKX,5610.15
8295-KMENE,4519.5
6738-ISCBM,2440.25
9821-BESNZ,6860.6
3678-MNGZX,1377.7
1335-NTIUC,190.25
2916-BQZLN,1651.95
4558-CGYCZ,78.3
2368-GAKKQ,7939.25
8710-YGLWG,44.9
3199-XGZCY,576.7
3785-KTYSH,1279
6814-ZPWFQ,1260.7
4063-EIKNQ,267.35
6993-YCOBK,6586.85
5206-HPJKM,934.15
7587-RZNME,123.65
0748-RDGGM,7534.65
8393-JMVMB,19.45
5019-GQVCR,3645.6
6036-TTFYU,314.45
2550-AEVRU,3053
0969-RGKCU,677.05
0378-CJKPV,7965.95
4706-AXVKM,906.85
5889-JTMUL,4888.7
9026-RNUJS,237.25
3746-EUBYR,74.6
2332-EFBJY,342.4
2880-FPNAE,140.1
1703-MGIAB,1108
4311-QTTAI,295.55
9474-PHLYD,892.65
4318-RAJVY,198.25
2165-VOEGB,4822.85
3612-YUNGG,6741.15
2254-DLXRI,79.15
5062-CJJKH,1355.45
9028-LIHRP,7209
2219-MVUSO,438.4
1053-MXTTK,7726.35
1530-ZTDOZ,2070.75
1301-LOPVR,1636.95
0853-TWRVK,7581.5
8914-RBTSB,3019.5
6212-ATMLK,4729.75
8200-LGKSR,6126.1
1568-BEKZM,6333.4
0670-ANMUU,6687.85
6897-RWMUB,4158.25
0963-ZBDRN,3183.4
7594-RQHXR,79.6
6999-CHVCF,7149.35
6134-KWTBV,1429.65
1077-HUUJM,472.65
6331-EWIEB,1734.5
0895-LNKRC,113.5
2045-BMBTJ,1884.65
8417-GSODA,2568.15
5171-EPLKN,470
4452-QIIEB,278.4
5998-VVEJY,2088.8
1624-NALOJ,502.6
6741-EGCBI,2595.85
7820-ZYGNY,5825.5
4317-VTEOA,50.75
9677-AVKED,4449.75
1670-SVOWZ,1208.35
2227-JRSJX,1956.4
9847-HNVGP,310.6
6696-YDAYZ,290.55
8980-WQFWL,2096.1
1730-ZMAME,2665
6506-EYCNH,543.8
4634-JLRJT,20.35
9501-UKKNL,3005.8
2560-QTSBS,1623.15
7541-YLXCL,2498.4
4795-WRNVT,2586
6080-TCMYC,3292.3
0260-ZDLGK,651.4
7860-UXCRM,4674.55
6357-JJPQT,232.35
2292-XQWSV,2448.5
9552-TGUZV,658.1
5913-INRQV,3128.8
8722-NGNBH,223.45
6210-KBBPI,919.4
9643-YBLUR,653.95
8734-FNWVH,1825.5
9447-YPTBX,943.1
0133-BMFZO,181.65
6128-CZOMY,45.65
9540-JYROE,551.35
9026-LHEVG,359.4
2260-USTRB,115.95
3656-TKRVZ,165.2
7011-CVEUC,2338.35
6185-TASNN,46.3
7925-PNRGI,3541.1
8623-TMRBY,4146.05
1552-CZCLL,1087.25
3038-PQIUY,2522.4
1501-SGHBW,81
9313-CDOGY,717.3
8148-BPLZQ,1734.2
2623-DRYAM,7069.3
9987-LUTYD,742.9
3208-YPIOE,3017.65
4488-KQFDT,6423
2612-RANWT,1164.3
5693-PIPCS,4220.35
0491-KAPQG,1558.7
1925-LFCZZ,2743.45
8039-EQPIM,4055.5
6900-PXRMS,2710.25
8707-RMEZH,6055.55
3346-BRMIS,810.7
3209-ZPKFI,2538.2
6479-VDGRK,6129.2
9373-WSLOY,1750.85
2933-FILNV,36.55
3569-JFODW,6652.45
9819-FBNSV,2575.45
9544-PYPSJ,6019.35
1591-XWLGB,1379.6
0396-UKGAI,1284.2
3243-ZHOHY,296.15
5186-EJEGL,653.25
7527-QNRUS,412.6
9986-BONCE,85.5
2722-JMONI,49.55
2203-GHNWN,1928.7
3878-AVSOQ,71.25
3258-SYSWS,7845.8
5296-PSYVW,1750.7
6319-QSUSR,216.2
4083-EUGRJ,178.5
7579-OOPEC,115.1
0512-FLFDW,6029
1771-OADNZ,2745.2
0487-CRLZF,3721.9
2107-FBPTK,3121.1
9451-WLYRI,990.45
8219-VYBVI,1004.35
1991-VOPLL,157.65
9738-QLWTP,3219.75
1016-DJTSV,572.85
9419-IPPBE,4554.85
0174-QRVVY,1847.55
5699-BNCAS,1766.75
2900-PHPLN,1462.05
0612-RTZZA,25.25
8106-GWQOK,2193.2
8751-EDEKA,2433.5
6878-GGDWG,641.15
4039-PIMHX,2398.4
8450-LUGUK,861.85
3604-WLABM,583
0795-GMVQO,7332.4
2259-OUUSZ,249.55
1142-IHLOO,4475.9
6410-LEFEN,416.45
4633-MKHYU,788.6
6257-RJOHI,202.3
1545-JFUML,6994.6
3194-ORPIK,4116.15
7826-VVKWT,2263.45
1353-GHZOS,1374.35
2587-EKXTS,4915.15
5442-BXVND,838.5
8816-VXNZD,75.1
9378-FXTIZ,3715.65
1723-HKXJQ,4273.45
7825-GKXMW,45.8
9753-OYLBX,20.5
2364-UFROM,2044.75
6656-JWRQX,30.55
6473-ULUHT,1398.25
1240-KNSEZ,20.1
0836-SEYLU,328.95
4433-JCGCG,4680.05
3716-BDVDB,69.1
7688-AWMDX,3778.2
2842-BCQGE,3161.4
7244-QWYHG,2188.45
5899-MQZZL,999.45
6849-OYAMU,1888.65
5312-UXESG,3990.6
9488-HGMJH,71.15
6038-GCYEC,1240.25
2150-WLKUW,2635
7159-FVYPK,235
7032-LMBHI,2347.85
1150-WFARN,7156.2
6088-BXMRG,3089.6
3144-AUDBS,270.8
4821-SJHJV,2901.8
7346-MEDWM,4949.1
1137-DGOWI,2198.9
5616-PRTNT,374.5
3812-LRZIR,761.95
4818-QIUFN,1520.9
9483-GCPWE,190.25
4227-OJHAL,5163
9220-CXRSC,4059.85
4993-JCRGJ,2281.6
9537-JALFH,1356.7
6698-OXETB,231.45
2103-ZRXFN,50.75
3724-BSCVH,242.4
4877-TSOFF,4264.25
9209-NWPGU,2774.55
6961-VCPMC,3605.2
7306-YDSOI,4069.9
5288-AHOUP,874.2
6688-UZPWD,1145.35
0655-YDGFJ,1323.7
8468-EHYJA,5497.05
6823-SIDFQ,534.7
1097-FSPVW,2455.05
2839-RFSQE,38.7
8328-SKJNO,947.4
7010-ZMVBF,357
5201-CBWYG,1476.25
0968-GSIKN,70.8
1965-DDBWU,1448.6
9057-SIHCH,291.9
6352-GIGGQ,5903.15
3635-QQRQD,1201.65
6771-XWBDM,5921.35
2897-DOVND,146.65
3082-YVEKW,1759.4
0191-EQUUH,844.45
7134-HBPBS,7774.05
3489-HHPFY,134.05
2926-JEJJC,140.95
8601-QACRS,249.95
4950-BDEUX,1701.65
5789-LDFXO,592.65
0508-OOLTO,135.75
2984-TBYKU,7732.65
9822-WMWVG,4282.4
2391-SOORI,219.65
9040-KZVWO,2018.1
2645-QTLMB,669
4806-HIPDW,68.95
1548-ARAGG,224.85
6339-RZCBJ,3771.5
4424-TKOPW,196.75
4415-WNGVR,943.85
2522-AHJXR,6572.85
0412-UCCNP,3175.85
1816-FLZDK,29.15
7096-UCLNH,20.05
8443-ZRDBZ,318.9
9136-ALYBR,24.45
4615-PIVVU,2762.75
8885-QSQBX,49.55
7479-NITWS,631.85
8617-ENBDS,232.5
9385-NXKDA,5919.35
0430-IHCDJ,749.25
2959-MJHIC,307.4
6674-KVJHG,245.15
1814-DKOLC,134.75
4201-JMNGR,55.8
9351-HXDMR,8240.85
3537-HPKQT,4266.4
2129-ALKBS,1077.5
5821-MMEIL,1115.6
5960-WPXQM,79.05
0684-AOSIH,95
8260-NGFNY,25.2
1309-XGFSN,4079.55
1866-RZZQS,4187.75
6968-URWQU,2391.15
4742-TXUEX,890.5
9631-XEYKE,137.25
8631-NBHFZ,5154.6
1335-MXCSE,3119.9
8873-TMKGR,529.5
8800-JOOCF,966.55
1469-LBJQJ,6936.85
4958-XCBDQ,3496.3
8337-UPOAQ,914.3
0064-YIJGF,1929
2386-OWURY,5817.7
1725-IQNIY,6110.2
0310-VQXAM,178.8
6598-RFFVI,28.3
3453-RTHJQ,435
6712-OAWRH,2351.8
6278-FEPBZ,186.15
4280-DLSHD,445.85
1508-DFXCU,912
8614-VGMMV,679.55
7868-BGSZA,3581.6
2800-QQUSO,4222.95
2930-UOTMB,1994.3
7973-DZRKH,5930.05
5914-DVBWJ,1505.85
7698-YFGEZ,20
2533-QVMSK,5638.3
9773-PEQBZ,797.25
8644-XLFBW,71.65
0650-BWOZN,1359.45
8625-AZYZY,2542.45
7785-RDVIG,54.7
9602-WCXPI,989.05
2903-YYTBW,44.55
3620-MWJNE,87.3
8573-JGCZW,351.55
6837-HAEVO,7297.75
6701-YVNQG,6301.7
9306-CPCBC,210.3
4304-XUMGI,3822.45
9504-YAZWB,1048.45
8819-ZBYNA,6393.65
6174-NRBTZ,1489.3
9481-IEBZY,8061.5
1833-VGRUM,74.2
6137-NICCO,518.75
9065-ZCPQX,5763.15
6402-EJMWF,238.5
3620-EHIMZ,1031.7
3213-VVOLG, 
6870-ECSHE,34.8
8747-UDCOI,1319.95
8374-XGEJJ,4388.4
2656-TABEH,420.2
6946-LMSQS,2177.45
4626-OZDTJ,3950.85
9169-BSVIN,827.05
2325-ZUSFD,3913.3
8194-PEEBY,533.5
6872-HXFNF,3756.45
3932-CMDTD,443.9
7714-YXSMB,2599.95
8387-UGUSU,284.3
1080-BWSYE,1740.8
4039-HEUNW,3436.1
1194-HVAIF,2462.55
0812-WUPTB,70.85
3594-UVONA,3110.1
0004-TLHLJ,280.85
1767-TGTKO,411.75
8439-LTUGF,198.6
8805-JNRAZ,103.7
5089-IFSDP,6144.55
6418-HNFED,4089.45
0206-OYVOC,864.2
7291-CDTMJ,19.65
7128-GGCNO,3249.4
0237-YFUTL,5405.8
7691-KGKGP,3363.8
6710-HSJRD,7132.15
3675-EQOZA,93.55
0840-DCNZE,4138.9
1732-FEKLD,5121.75
9862-KJTYK,566.1
0479-HMSWA,2715.3
5854-KSRBJ,1782.05
0365-BZUWY,1742.5
4817-VYYWS,2983.8
5701-SVCWR,24
3129-AAQOU,485.9
4922-CVPDX,1905.7
1396-QWFBJ,1565.7
1357-BIJKI,4858.7
1099-BTKWT,3723.65
5299-SJCZT,298.35
2018-PZKMU,970.45
7340-KEFQE,1782
4570-QHXHL,405.7
2403-BCASL,4534.9
7392-YYPYJ,2415.95
2898-LSJGD,1157.05
2223-GDSHL,8297.5
7359-PTSXY,45.75
9470-RTWDV,2083.1
2176-OSJUV,4681.75
9348-YVOMK,176.2
8104-OSKWT,1001.2
4521-YEEHE,1594.75
4090-KPJIP,212.4
3786-WOVKF,7677.4
4503-BDXBD,815.5
6086-ESGRL,80.15
2592-HODOV,259.65
3886-CERTZ,8109.8
7995-ZHHNZ,2386.85
3824-RHKVR,340.35
5816-SCGFC,419.35
5989-AXPUC,7990.05
4979-HPRFL,1402.25
8590-OHDIW,749.35
8015-IHCGW,8425.15
2332-TODQS,1171.5
9278-VZKCD,5647.95
8008-OTEZX,708.8
2773-OVBPK,7567.2
5999-LCXAO,29.9
5206-XZZQI,4348.1
4803-LBYPN,635.9
5759-RCVCB,108.95
6372-RFVNS,78.8
2139-FQHLM,1682.4
8261-GWDBQ,6925.9
1093-YSWCA,223.15
8938-UMKPI,5127.95
0991-BRRFB,874.8
3882-IYOIJ,6758.45
8749-TZYEC,1874.3
1755-FZQEC,791.15
3115-JPJDD,4639.45
5600-KTXFM,143.9
3871-IKPYH,69.1
6319-IEJWJ,1776.55
9025-AOMKI,536.4
6339-TBELP,6172
7964-YESJC,1559.45
6173-GOLSU,6079
5275-SQEIZ,80.85
7716-YTYHG,4029.95
9938-ZREHM,2658.4
7950-XWOVN,383.55
4390-KYULV,51.15
4647-MUZON,1745.5
9702-AIUJO,2230.85
8849-PRIQJ,7281.6
8851-RAGOV,1837.7
1304-NECVQ,149.55
5396-IZEPB,180.7
1729-VLAZJ,411.45
8285-ABVLB,1328.35
0701-TJSEF,576.95
5712-VBOXD,68.45
6629-LADHQ,123.05
8945-GRKHX,78.65
1559-DTODC,468.35
4797-MIWUM,174.7
6959-UWKHF,42.9
8720-RQSBJ,44
4537-CIBHB,172.35
3815-SLMEF,139.35
5154-VEKBL,539.85
4324-AHJKS,300.4
4355-CVPVS,4968
4495-LHSSK,992.7
5655-JSMZM,4718.25
5915-ANOEI,5536.5
9861-PDSZP,7806.6
4505-EXZHB,434.1
7225-CBZPL,1563.9
6704-UTUKK,1332.4
4587-VVTOX,545.2
2019-HDCZY,6296.75
4652-NNHNY,1284.2
8788-DOXSU,3645.5
7404-JLKQG,161.45
7421-ZLUPA,226.95
8972-HJWNV,646.85
3274-NSDWE,1441.65
2632-IVXVF,7511.3
3692-JHONH,5621.85
8915-NNTRC,7919.8
5914-GXMDA,593.2
7463-IFMQU,1423.65
2920-RNCEZ,69.95
2541-YGPKE,2763.35
8515-OCTJS,692.1
5382-TEMLV,2298.55
3441-CGZJH,2640.55
9592-ERDKV,2911.8
2860-RANUS,1727.5
5261-QSHQM,86.6
4778-IZARL,6705.7
0432-CAJZV,237.65
7008-LZVOZ,1672.35
8868-WOZGU,2979.5
1200-TUZHR,695.75
9365-CSLBQ,1654.6
1334-FJSVR,24.25
5884-FBCTL,1857.85
7130-CTCUS,825.1
6242-FEGFD,6424.25
7625-XCQRH,837.95
6194-HBGQN,4126.2
7634-WSWDB,330.8
6986-IXNDM,1337.45
1731-TVIUK,362.2
2987-BJXIK,5991.05
9769-TSBZE,4891.5
0406-BPDVR,5373.1
0618-XWMSS,2068.55
1395-WSWXR,487.05
6023-GSSXW,4131.2
6752-APNJL,2301.15
5276-KQWHG,131.65
0420-HLGXF,4036
7446-KQISO,4900.65
9823-EALYC,5727.45
0582-AVCLN,743.05
5803-NQJZO,4804.65
2565-JSLRY,24.05
2607-DHDAK,1414.65
1073-XXCZD,1443.65
0743-HRVFF,2898.95
4006-HKYHO,5309.5
3727-JEZTU,20.4
8143-ETQTI,451.55
6689-KXGBO,50.55
9667-TKTVZ,117.05
3657-COGMW,5839.3
8570-KLJYJ,1893.5
7754-IXRMC,45.35
9473-CBZOP,1654.45
2969-WGHQO,477.05
6615-NGGZJ,1415.55
4334-HOWRP,4546
4255-DDUOU,20.5
5863-OOKCL,163.2
1686-STUHN,849.9
1329-VHWNP,189.95
2984-MIIZL,321.9
0266-GMEAO,8058.55
5590-YRFJT,482.8
5574-NXZIU,7049.75
0019-GFNTW,2560.1
4256-ZWTZI,286.8
8309-PPCED,7982.5
4098-NAUKP,5683.6
5196-WPYOW,3994.05
4608-LCIMN,369.15
1485-YDHMM,4631.7
4054-CUMIA,401.95
0603-TPMIB,1534.05
2525-GVKQU,1093
8161-QYMTT,701.3
9581-GVBXT,1980.3
5862-BRIXZ,2893.4
5404-GGUKR,262.3
3308-JSGML,3886.85
2126-GSEGL,5917.55
3677-TNKIO,914
0440-QEXBZ,2139.1
2434-EEVDB,5948.7
6762-QVYJO,3624.35
6199-IWKGC,4753.85
2675-DHUTR,5780.7
8152-VETUR,6869.7
9667-EQRXU,1172.95
7446-YPODE,662.95
9522-BNTHX,1765.95
4676-WLUHT,2431.95
3329-WDIOK,155.35
7980-MHFLQ,1859.2
2873-ZLIWT,3303.05
3415-TAILE,134.35
0757-WCUUZ,3409.1
1629-DQQVB,709.5
1915-IOFGU,70.5
3045-XETSH,953.45
0374-AACSZ,50.15
7239-HZZCX,19.75
4872-VXRIL,3665.55
9140-CZQZZ,5515.8
3423-HHXAO,272
9938-TKDGL,6668
0531-ZZJWQ,4052.4
6537-QLGEX,664.4
2688-BHGOG,718.55
7683-CBDKJ,937.6
0946-CLJTI,5812.6
3160-TYXLT,2546.85
1325-USMEC,6944.5
0916-QOFDP,1346.3
0628-CNQRM,1544.05
5606-AMZBO,765.15
6199-IPCAO,692.55
7665-TOALD,69.6
0112-QWPNC,4059.35
0324-BRPCJ,6851.65
2777-PHDEI,78.05
5640-CAXOA,1187.05
2235-EZAIK,5401.9
3847-BAERP,247
1196-AMORA,520
4282-YMKNA,706.6
1453-RZFON,49.9
8263-OKETD,1370.35
0670-KDOMA,20.25
2476-YGEFM,2215.25
8687-BAFGU,74
0641-EVBOJ,214.4
0829-XXPLX,1871.15
9974-JFBHQ,6171.2
5356-RHIPP,20.2
6624-JDRDS,161.45
0608-JDVEC,1013.2
9780-FKVVF,336.7
1919-RTPQD,333.65
5214-NLTIT,6511.8
3345-PBBFH,393.45
5055-BRMNE,7009.5
9189-JWSHV,2264.05
2190-PHBHR,6921.7
2650-GYRYL,600.25
0746-JTRFU,56.35
5208-FVQKB,4664.15
7184-LRUUR,1441.8
6627-CFOSN,5623.7
3982-JGSFD,695.85
1574-DYCWE,1028.75
7247-XOZPB,4155.95
2466-FCCPT,395.6
6211-WWLTF,6330.4
4826-TZEVA,2971.7
6016-NXBNJ,638
9138-EFSMO,2034.25
0576-WNXXC,2510.2
4632-XJMEX,3419.5
8910-LEDAG,2427.35
3452-GWUIN,1760.25
2716-GFZOR,3551.65
3724-UCSHY,122.9
8626-XHBIE,1424.2
4628-CTTLA,2111.45
